,havingIP,haveAtSign,countDot,prefixSuffix,redirection,httpDomain,tinyURL,getLength,getSlash,numDigit,numfragments,numsubdomain,domainExt,URL_Shannon_Entropy,Domain_Shannon_Entropy,Path_Shannon_Entropy,Query_Shannon_Entropy,QandP_Shannon_Entropy,Susp_ext,space preset,digitToLetter_ratio,Sp_Character,susp_words,domainAge,domainCountry,num_Imag,iframe,Mouse_Over,Label
5873,0,0,2,0,0,0,0,34,0,0,0,1,com,3.9176264438733592,3.661226256269789,-0.0,0.0,1.0,0,0,0.0,6,1,0,None,,0,1,1
5874,0,0,2,0,0,0,0,25,0,0,0,1,com,4.103465189601645,3.690116517593666,-0.0,0.0,1.0,0,0,0.0,6,1,0,None,0.0,0,0,1
5875,0,0,2,0,0,0,0,27,0,0,0,0,it,3.8561962982193805,3.5464393446710156,0.0,0.0,-0.0,0,0,0.0,5,0,0,None,,0,1,1
5876,0,0,1,0,0,0,0,25,0,0,0,1,org,3.9434651896016466,3.6168746059562227,-0.0,0.0,1.0,0,0,0.0,5,0,0,None,51.0,1,0,1
5877,0,0,3,0,0,0,0,44,3,0,0,3,html,4.1269500167488715,2.663532754804255,3.5654483718208247,0.0,3.661932872373583,1,0,0.0,9,0,0,None,5.0,0,0,1
5878,0,0,2,0,0,0,0,28,0,0,0,1,com,3.9407598325400897,3.446439344671015,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5879,0,0,2,0,0,0,0,27,0,0,0,1,com,3.8841550945958048,3.3660913291191936,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,0.0,0,0,1
5880,0,0,2,0,0,0,0,23,0,0,0,1,com,3.6424896731661263,3.189898095464287,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,0.0,0,0,1
5881,0,0,2,0,0,0,0,30,0,0,0,1,org,3.9647351787255047,3.4817145729860726,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,,0,1,1
5882,0,0,3,0,0,0,0,24,0,0,0,1,edu,3.605388542207534,3.077819531114783,-0.0,0.0,1.0,0,0,0.0,7,0,0,None,0.0,0,0,1
5883,0,0,2,0,0,0,0,43,2,0,0,3,com,4.109306836490687,3.3787834934861767,3.481714572986073,0.0,3.588354347173234,1,0,0.0,10,0,0,None,0.0,0,0,1
5884,0,0,2,0,0,0,0,24,0,0,0,1,com,3.772055208874201,3.202819531114783,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,39.0,1,0,1
5885,0,0,4,0,0,0,0,45,2,0,0,2,html,4.1000933078165485,3.546439344671015,3.6835423624332306,0.0,3.7871439606981414,1,0,0.0,9,0,0,None,0.0,1,0,1
5886,0,0,2,0,0,0,0,33,0,0,0,1,com,3.8471282101364253,3.653660689688185,-0.0,0.0,1.0,0,0,0.0,6,0,0,None,20.0,0,0,1
5887,0,0,3,0,0,0,0,30,1,0,0,2,uk,3.831401845392172,2.9852281360342525,2.725480556997868,0.0,2.9219280948873623,0,0,0.0,8,0,0,None,,0,1,1
5888,0,0,3,0,0,0,0,42,0,0,0,1,uk,4.186860506514696,3.85586569475248,-0.0,0.0,1.0,0,0,0.0,7,0,0,None,,0,1,1
5889,0,0,3,0,0,0,0,43,3,11,0,3,html,4.423487650544801,3.121928094887362,4.103909910282363,0.0,4.180451390892102,1,0,0.4782608695652174,9,0,0,None,,0,1,1
